created_at,verified,favorite_count,retweet_count,twitter_engagement,clean_text,topic,topic_revised,topic_final
2020-02-10T00:23:32Z,FALSE,601,268,869,@JOONIEJOONIE88 Sortiri Dimpinoudis was the first to tweet this out. This was taken in Heilongjiang Province. People there have been ordered into lockdown and are being arrested because the use of public vehicles are now banned.#coronavirus,,,
2020-02-04T01:13:31Z,FALSE,480,388,868,The journalist who shot this video inside the Wuhan hospital was later arrested by CCP police due to censorship by Chinese government. #coronavirus Source via | Jennifer Zeng,,,
2020-02-02T03:50:31Z,TRUE,445,421,866,"The total number of confirmed cases of the 2019 novel #coronavirus reported from mainland China to date is 14,380. This includes 2,110 severe cases and 304 people who have died. #nCoV #nCoV2019 #2019nCoV",,,
2020-01-29T12:00:00Z,TRUE,597,267,864,More than 27 million #Chinese watch real-time feed on the construction work of new #coronavirus hospitals online. You can also watch it by clicking here:,,,
2020-02-10T05:55:59Z,FALSE,534,330,864,Someone walking into the diner with #coronavirus wouldve had a better welcome,,,
2020-02-10T18:12:32Z,FALSE,466,396,862,Two police assist a cooperative young lady. #coronavirus #CoronavirusOutbreak #Wuhan #coronaviruschina #coronavirusaustralia #CoronaVirusCanada,,,
2020-02-10T23:40:30Z,FALSE,686,176,862,Ebola watching #Yaravirus and #coronavirus kill us all:,,,
2020-01-31T19:48:06Z,TRUE,668,193,861,Air India Spokesperson: Air India special flight takes off from Wuhan (China) with 324 Indians on board. #Coronavirus,,,
2020-01-31T10:04:38Z,FALSE,690,170,860,the angelsthe real herosRespect#coronavirus,,,
2020-01-27T23:39:58Z,FALSE,506,352,858,Found an article posted on Lancet about the clinical features of patients infected with NCoV-2019. Posting this here to spread awareness #coronavirus,,,
2020-02-02T00:17:10Z,TRUE,592,266,858,It is no surprise to me that #coronavirus is now at @BellevueHosp in #NYC. The sheer number of individuals immigrating to lower Manhattan every year from mainland China (legally illegally) is extremely high. Many are impoverished offer little information about their health.,,,
2020-01-29T00:34:18Z,FALSE,729,128,857,#nCoV #coronavirus Are you justifying your racism because of the virus outbreak? Then you are no different from these people below. How does it feel losing your humanity? Do you feel secure? Chinese are humans too.,,,
2020-02-08T18:44:33Z,FALSE,570,287,857,Newspaper article during the 1918 spanish flu disaster #coronavirus,,,
2020-02-06T19:22:39Z,FALSE,671,185,856,Can't stop laughin at this #CoronaVirus,,,
2020-02-10T14:43:07Z,FALSE,632,223,855,Stop comparing #coronavirus to the flu. Theres no vaccine. No antibodies. Can get reinfected after you get it. Spread as easy as the common cold. @realDonaldTrump needs to immediately issue an infectious disease executive order in hospitals/clinics to combat all disease spread,,,
2020-01-31T11:02:25Z,TRUE,530,322,852,Sharing the guidelines on wearing of masks from @WHO #coronavirus,,,health_information
2020-01-25T10:01:49Z,FALSE,619,231,850,safe haven! #coronavirus #plagueinc,,,
2020-01-29T01:07:35Z,FALSE,497,352,849,"#coronavirus timeline- Jan 16- 40 confirmed cases Jan 21- 440 sick Jan 22- 571 sick, 17 dead Jan 23- 830 sick, 26 dead Jan 24- 1287 sick, 41 dead Jan 25- 1975 sick, 41 dead Jan 26- 2748 sick, 80 dead Jan 27- 4515 sick, 106 dead Today- 5997 sick, 132 dead Tommorow?",,,
2020-01-27T02:04:49Z,FALSE,494,353,847,"Empty store shelves in the quarantine zone in Wuhan, China. I hope these people are getting more supplies from the outside world. #coronavirus",,,
2020-02-02T22:00:11Z,TRUE,454,393,847,#China : Level 4- Do not travel due to the novel #coronavirus first identified in Wuhan. On 1/30 the WHO determined outbreak constitutes Public Health Emergency of Intl Concern (PHEIC). Most commercial air carriers reduced /suspended routes to/from China.,,,
2020-02-04T09:37:00Z,TRUE,478,369,847,NEW #Coronavirus content: Baricitinib as potential treatment for 2019-nCoV acute respiratory disease. P Richardson et al used BenevolentAI to search for approved drugs that could help. Early investigations require further detailed work,,,
2020-02-04T11:08:14Z,FALSE,450,397,847,"#China: Residents in the city of #Kunshan refused to be isolated! A group of personnel wearing protective clothing went to a house to persuade the residents to prepare for packing for isolation, but the head of household refused to cooperate. #coronavirus",,,
2020-02-10T04:15:01Z,FALSE,522,324,846,"What will be your choice if standing up you might live 2 fight 4 human rights/freedom kneeling down you die in 1 of #coronavirus cross infection makeshift quarantine camps? I realize NOT every1 prescribes 2 Emiliano Zapata's ""I would rather die on my feet than live on my knees""",,,
2020-02-02T17:59:00Z,FALSE,510,334,844,A new study by the University of HongKong shows about 75 000 ppl are infected with the #CoronaVirus just in #Wuhan They say that the number of infected is doubling every 6 days. The say epidemics will break out in other multi-million cities in the coming weeks as there is lagg,,,
2020-02-06T05:21:12Z,TRUE,608,236,844,The first patient treated in South Korea for #coronavirus has written a very touching letter to the doctors who helped. Have a read... (via Yonhap),,,
2020-02-10T12:48:14Z,TRUE,702,141,843,A 7-month-old baby infected with the novel #coronavirus has been discharged from hospital after recovery in central China's Hunan Province.,,,
2020-02-06T06:07:31Z,TRUE,632,210,842,"LIVE: The 2nd SARS treatment-model hospital is to be put into use in Wuhan. The Leishenshan Hospital is expected to accommodate 1,600 beds. #coronavirus",,,
2020-02-08T06:18:18Z,FALSE,626,216,842,Turning disadvantage to an advantage #coronavirus,,,
2020-01-27T23:55:10Z,TRUE,807,31,838,"Yknow probably wont need them, but I was like I should have some respiratory masks just in case #coronavirus and went to Home Depot they were selling out as it seems lot of people had same idea Again, probably wont need, but I love you guys, wanted to give u a heads up",,,
2020-01-29T19:19:26Z,FALSE,739,99,838,"Donald Trump is telling people to avoid drinking Corona (the Mexican Beer) until this whole #coronavirus stuff is over. . . . . . . . Ok, no he didnt, but tell me you didnt believe that shit for a second. Not that far off from windmill cancer is it? Thats how stupid DJT is!",,,
2020-01-27T07:39:02Z,FALSE,559,278,837,"Family, relatives in tears are saying goodbye to their loved once before their depart to the quarantine zone in Wuhan as the shortage of health professionals is being replenished by medical personal from other Chinese provinces. #coronavirus",,,
2020-02-02T09:33:34Z,TRUE,542,295,837,"@WHOPhilippines @WHO_Mongolia @takeshi_kasai @DOHgov @KKMPutrajaya @KoreaCDC @WHOKobe @AMRCRC_JAPAN @MHLWitter @jameschau @minhealthnz @MoHFW_INDIA @minhealthci @sporeMOH @loyingru @SonjaTanevska @DrRasul_WHO @WHO @healthgovau @fijiconsulate @Fiji_MOFA @samoagovt @dfat @NHPINDIA @mohwpr @MITTFJ : Can eating garlic help prevent infection with the new coronavirus (2019-nCoV)? : is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new #coronavirus",,,
2020-02-06T14:57:45Z,TRUE,539,297,836,#LiWenliang the whistle blower doc who post about the #coronavirus #outbreak in China passed away just now. RIP bro may there is not censorship nor virus in paradise Read about him,,,individual_story
2020-02-04T13:36:58Z,FALSE,482,352,834,"An infected person fell to the ground on Xiongting Porridge Street, Jiangxia District, #Wuhan The irony is that the loud speaker believes that science believes in the party. #coronavirus #CoronavirusOutbreak #CoronavirusWho #coronaviruschina",,,personal_opinion
2020-02-10T14:46:37Z,TRUE,572,262,834,What an absolute masterclass in public communication by #Singapore's PM Lee... #Coronavirus,,,
2020-02-02T05:39:09Z,TRUE,703,129,832,"Delhi: Second Air India special flight carrying 323 Indians and 7 Maldives citizens, that took off from Wuhan (China) landed at Delhi airport, earlier today. #Coronavirus",,,
2020-02-02T08:19:27Z,TRUE,499,331,830,"Amid the #coronavirus scare, China reported an outbreak of the #H5N1 bird flu virus in Hunan province in southern China.",,,
2020-02-02T13:37:14Z,TRUE,562,268,830,A glimpse at Huoshenshan Hospital during the last two days of construction. The facility is the first #SARS treatment-model hospital in Wuhan and will receive patients Monday. #coronavirus #pneumonia,,,
2020-02-10T19:25:15Z,FALSE,567,263,830,"41 Planes carrying 6,000+ medical staff have arrived in just Wuhan to fight the coronavirus outbreak. #coronavirus #coronavirusoutbreak",,,
2020-02-02T03:17:55Z,FALSE,569,260,829,"Indian students returning from #Wuhan in China chant ""Bharat Mata ki Jai"" ""Har har Mahadev!"" after landing in Delhi on an #AirIndia flight. Now liberals are started crying after hearing Har Har modi Ghar Ghar Modi !! #coronavirus #China #WuhanEvacuation",,,
2020-02-04T00:37:29Z,FALSE,559,270,829,BREAKING: China has agreed to allow U.S. health experts into the country as part of a World Health Organization (WHO) effort to help fight the fast-spreading #coronavirus - REU,,,
2020-01-29T08:00:00Z,TRUE,688,138,826,"Chinese residents canceled their outside activities to prevent the spread of the novel #coronavirus during this spring festival, yet they also have fun at home! #BoringFun",,,
2020-02-02T06:59:05Z,TRUE,647,179,826,"Dear @ImranKhanPTI NIAZI, First evacuate Pakistani students stuck in Wuhan, China due to #CoronaVirus. Then you can dream about Kashmir ! ! !",,,
2020-01-29T07:58:09Z,TRUE,542,282,824,"Time stamp January 29, 2020 as indicated below, as of 1557H. Lets all please be vigilant. #coronavirus",,,situation_update
2020-02-08T03:52:17Z,FALSE,519,305,824,"Imprisoned at home at shooting that viral 8 bodies in 5 minutes"" #coronavirus video of #Wuhan hospital, #FangBin says, Our homeland is enslaved by Marxism. We need to reclaim our homeland. We must unite under the banner of #NationalResistance...",,,
2020-01-25T05:37:18Z,TRUE,441,382,823,"HKU Prof Yuen Kwok-yung, who led the discovery of the SARS #coronavirus in 2003, says the coming days are our last window of opportunity to contain the #WuhanOutbreak, which has hit an attack rate of 83%, and calls on everyone in HK to wear face masks.",,,
2020-01-31T15:58:27Z,FALSE,591,232,823,"Ermmm, did they run out of Personal Protective Clothing for the bus drivers taking the people quarantined because of #Coronavirus? The medic is ready for 28 days later. All the bus driver has is his safety tie. #CoronavirusOutbreak",,,
2020-01-31T10:38:27Z,FALSE,322,500,822,PRESS RELEASE- Suspected case of #coronavirus in Botswana #MoH,,,
2020-02-08T22:18:09Z,FALSE,326,496,822,"The Communist Government of China is hiding the actual number of deaths from the #Coronavirus , they say they are burning the bodies on a daily basis!",,,
2020-02-10T16:45:00Z,TRUE,683,137,820,In pics: oil paintings salute medics in the fight against the novel #coronavirus in China.,,,
2020-02-02T12:53:59Z,FALSE,539,280,819,"Must Believe this, The Simpsons This episode aired 27 years ago in 1993 , it happen today #CoronaVirus",,,
2020-02-04T04:08:31Z,FALSE,483,334,817,It's just the flu Cooperative citzen suspected of having cough voluntarily embarks on a pleasant journey to the ________* Comrades: fill in the blank! #CoronavirusOutbreak #coronaviruschina #coronavirus #Coronaphobia,,,
2020-01-25T04:51:55Z,FALSE,698,118,816,OK this is getting creepy... Reports of China lying about the real current state of affairs... That it is actually worse and death toll is much higher than reported... Ummm what's really going in China though?? #coronavirus #CoronaOutbreak #WuhanLockDown #wuhanquarantine,,,
2020-02-06T01:23:25Z,FALSE,459,356,815,"Suspicious trench fires in Wuhan #coronavirus Crematoriums are working 24/7, and the PLA is slowly taking over the city. Only a matter of time before they use burn pits",,,
2020-01-27T14:39:52Z,FALSE,559,255,814,JUST IN: Cambodia confirms their 1st case of the novel #coronavirus (2019-ncoV). Read more:,,,
2020-02-12T11:31:58Z,FALSE,467,346,813,Chen Qiushi is a citizen journalist who defied the Communist Party's monopoly on information by covering the #coronavirus lockdown in Wuhan. He has since disappeared.,,,
2020-02-10T04:06:18Z,FALSE,495,316,811,"21. ""Sam, you sound like a conspiracy loon!"" Ask yourself: Why would China need to steal dangerous pathogenic material from US Canadian labs (and who knows from wherever else) if it was conducting legitimate BSL4 research? #coronavirus #WuhanVirus",,,
2020-02-12T04:36:28Z,FALSE,424,387,811,"Three children die of #coronavirus, sharing one body bag because supplies are scarce. #CoronaCamps",,,
2020-01-31T23:16:18Z,FALSE,456,354,810,"Canada hit with the 4th #coronavirus case. Woman in her 20s, a student at Western. Went to the hospital when she showed symptoms, released after testing and found no traces, but few days later retested again and came out positive Full vid via CBC",,,
